sample_position,batch,microstep,optimizer_step,problem_id,content_hash,dataset,math_level,prompt_hash,target_hash,prompt_token_count,target_token_count_excluding_eos,active_label_token_count,combined_token_count,ignored_label_token_count,eos_active,truncation,sample_order_identity
184,46,46,12,math:DigitalLearningGmbH/MATH-lighteval:train:388,4b23399f269eb85380d8da9dce7dac6c660c869d2adefd40f4d4704d1819d796,math,2,4b23399f269eb85380d8da9dce7dac6c660c869d2adefd40f4d4704d1819d796,68b7d53990102183f6912fb5d10c34e1a710747e4f5e9464950073bf093ab692,118,308,309,427,118,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
185,47,47,12,math:DigitalLearningGmbH/MATH-lighteval:train:4800,e930968b5fccde4f1827a901dd4319745a20e8bb57b1f776dcd08aed45f34d20,math,2,e930968b5fccde4f1827a901dd4319745a20e8bb57b1f776dcd08aed45f34d20,04b6a8936913b9484fc35c8bb30f0c6afca8b62491c330b59fd2182a53734295,161,280,281,442,161,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
186,47,47,12,math:DigitalLearningGmbH/MATH-lighteval:train:557,9de925276b45ed2a62789f81102e51c1925d1cccb6bc1f367f8944fadcc019be,math,2,9de925276b45ed2a62789f81102e51c1925d1cccb6bc1f367f8944fadcc019be,34ef6cd67e06ace7c6f12fcd81cd91ca32a5ef9fafc6117eaff1d4bed5c82bcd,125,152,153,278,125,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
187,47,47,12,math:DigitalLearningGmbH/MATH-lighteval:train:6144,01c9bf3ecf26fd0ddc885278f432196f74bcf9a93a9dc9fee4767b5f26e36555,math,2,01c9bf3ecf26fd0ddc885278f432196f74bcf9a93a9dc9fee4767b5f26e36555,7f40b8e2cdd2623de3e2c880a25337265e6987788484fcc5a1f5818a406d08d0,129,156,157,286,129,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
188,47,47,12,math:DigitalLearningGmbH/MATH-lighteval:train:1358,39ced871a650011a87af7bf91e38e1d6958af168ee73076747f805d331cf49f7,math,2,39ced871a650011a87af7bf91e38e1d6958af168ee73076747f805d331cf49f7,8d2395fa3be625f3a01a055c353ae4940778f0981ea6fdb6bca005f964742e5a,133,342,343,476,133,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
189,48,48,12,math:DigitalLearningGmbH/MATH-lighteval:train:912,93c8fb854e04316d264be68715bc2fc304374bb594ecb28bea3ce1b0d908267e,math,2,93c8fb854e04316d264be68715bc2fc304374bb594ecb28bea3ce1b0d908267e,4a961640a608260bb3e58ab02b1ba34a2d88b666d814c835f9d1e520e3952acf,122,120,121,243,122,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
190,48,48,12,math:DigitalLearningGmbH/MATH-lighteval:train:2302,48fbcd20f7ee29fb9bd747744cb307616e7c507b57bd145d6bafeb44696882af,math,2,48fbcd20f7ee29fb9bd747744cb307616e7c507b57bd145d6bafeb44696882af,056a67d185a94bcd704187ae8773e4d18165848770eb09bd745e329d275ab85e,239,134,135,374,239,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
191,48,48,12,math:DigitalLearningGmbH/MATH-lighteval:train:4528,a1089a314a297775f49aeb6e011ae1d1a4c0b92280f493c24782b31ed912660a,math,2,a1089a314a297775f49aeb6e011ae1d1a4c0b92280f493c24782b31ed912660a,fe75c93b86ba4a8ceaa9ff40d085f31f008437cad03d1d1b968d0368d5cefeec,149,106,107,256,149,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
192,48,48,12,math:DigitalLearningGmbH/MATH-lighteval:train:1987,cec4b803b60d28e3eb83aa75c6f01aca07157ec02293214fc88a2e7adaa8ad25,math,2,cec4b803b60d28e3eb83aa75c6f01aca07157ec02293214fc88a2e7adaa8ad25,f88b42971f845861ecd49394499b6cb2b51beab94b5cacf672f2f0e2f19ee5d2,132,204,205,337,132,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
193,49,49,13,math:DigitalLearningGmbH/MATH-lighteval:train:7008,d4355fb589aae9e9483d9651d654f258de552b6c696bee6dbb9626c09be46af6,math,2,d4355fb589aae9e9483d9651d654f258de552b6c696bee6dbb9626c09be46af6,1b4b42df5a8a04ad22081356744b2181149e9f644ef1e50476478be09cd12f0f,145,368,369,514,145,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
194,49,49,13,math:DigitalLearningGmbH/MATH-lighteval:train:84,e85bf5914bfdd902a3a59d2cace2ed2a0b6768ecda23fcb7ecff6e54399ebe11,math,2,e85bf5914bfdd902a3a59d2cace2ed2a0b6768ecda23fcb7ecff6e54399ebe11,a6fcba9f5a2a3ef58b1ccfa0f606dba6e3f59ea5c286baf0d78f06a9e3eef8bb,135,134,135,270,135,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
195,49,49,13,math:DigitalLearningGmbH/MATH-lighteval:train:5198,ae5546ef419207298913c08daf8f1de2c05f5b53f94da3c110ef9882e68da62e,math,2,ae5546ef419207298913c08daf8f1de2c05f5b53f94da3c110ef9882e68da62e,6107785d9256dd4d31afb336f62e3b5f5664542161700077bec6510619b834fa,184,348,349,533,184,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
196,49,49,13,math:DigitalLearningGmbH/MATH-lighteval:train:33,e1da42860a633a40ed1820c063a2bcc8085900fcbb69d401000264697a31f2a8,math,2,e1da42860a633a40ed1820c063a2bcc8085900fcbb69d401000264697a31f2a8,23248a8c00bf784d552783a6d698addde25225a3994ee96492f8e7c18a4ee0d1,129,154,155,284,129,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
197,50,50,13,math:DigitalLearningGmbH/MATH-lighteval:train:3689,5229fd1e0e9a6b8fc6785029e37ba3c999d0d7a0e623cc975b6654fa013da7a2,math,2,5229fd1e0e9a6b8fc6785029e37ba3c999d0d7a0e623cc975b6654fa013da7a2,721d936dbf00ad2eac559cc95e4aa057f188325c6ebee911acbb0238feaecab2,181,270,271,452,181,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
198,50,50,13,math:DigitalLearningGmbH/MATH-lighteval:train:6921,818102d20e0bcc1e3607e88e3a086e8db6bce97b0b4b62c67e42492253e839db,math,2,818102d20e0bcc1e3607e88e3a086e8db6bce97b0b4b62c67e42492253e839db,ab2ed1bf3384c500444d881da791f1f27e186093b2e64ab8dc7e9d74ed7b5630,130,140,141,271,130,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
199,50,50,13,math:DigitalLearningGmbH/MATH-lighteval:train:5043,078164bd15061c4e989aa2a6ae361cc903d84f468056f7823e5930bf3e11bab0,math,2,078164bd15061c4e989aa2a6ae361cc903d84f468056f7823e5930bf3e11bab0,56f4e5a8d1fa60c5cf431a4fde3eadedc76f966e38a7fe8b7d75944680fdf036,112,178,179,291,112,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
200,50,50,13,math:DigitalLearningGmbH/MATH-lighteval:train:4259,29cbf719734d6200cdc8f24bb0e9be248fc66453a637769cdbb84e3ddefde080,math,2,29cbf719734d6200cdc8f24bb0e9be248fc66453a637769cdbb84e3ddefde080,6e6e3da9a122f41b7836a3076833308e76336951fbb4c3ec968ac8dce124ecd4,147,156,157,304,147,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
201,51,51,13,math:DigitalLearningGmbH/MATH-lighteval:train:1848,f6e938242c5d85b7e1516627637280c0ad9f9c8bea4e71e35623f69b8374582a,math,2,f6e938242c5d85b7e1516627637280c0ad9f9c8bea4e71e35623f69b8374582a,b6aa80ed2c6f94851ed74dc23bcb6cf42e51b71d72f74d7536d3a610bd3f8d01,137,180,181,318,137,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
202,51,51,13,math:DigitalLearningGmbH/MATH-lighteval:train:1157,0586baa29d8c51d3a222e6b4d888e866be5deedd0b5cb602fa97b42a85e4a03c,math,2,0586baa29d8c51d3a222e6b4d888e866be5deedd0b5cb602fa97b42a85e4a03c,7635d596e95f2dba0688ca718f2e3aad5a503435ac6a2872862dca4262f9246d,158,86,87,245,158,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
203,51,51,13,math:DigitalLearningGmbH/MATH-lighteval:train:6085,8357a82716d4ffb4b0d52d97796245c2692bfa62c99f55a064410c5a14da41a7,math,2,8357a82716d4ffb4b0d52d97796245c2692bfa62c99f55a064410c5a14da41a7,7b7922cb7706d549d8233cac89aab22e43b33a93a2295f4a8194848fe6b198f4,167,172,173,340,167,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
204,51,51,13,math:DigitalLearningGmbH/MATH-lighteval:train:5460,fb71499058b87bb786f03dddc8490c17322c3f906a01c78c5409edc46d861011,math,2,fb71499058b87bb786f03dddc8490c17322c3f906a01c78c5409edc46d861011,5e9d689522c2ed0c8ff6193012f689d44549d64956eca2738c5555b7d5839779,154,180,181,335,154,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
205,52,52,13,math:DigitalLearningGmbH/MATH-lighteval:train:6131,90eec11e174666cc5b59b4d9059ae5bef7472d89704ba195cd7e903251870f69,math,2,90eec11e174666cc5b59b4d9059ae5bef7472d89704ba195cd7e903251870f69,e08628d392681d72105cd8028b0fa8233b2b23b443ab6ee23379a001e87b060d,225,186,187,412,225,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
206,52,52,13,math:DigitalLearningGmbH/MATH-lighteval:train:1624,2d91b975f49f6696444b0cfaf686f2998dd679ae45807ea4ca7994e03d84e7f0,math,2,2d91b975f49f6696444b0cfaf686f2998dd679ae45807ea4ca7994e03d84e7f0,6233852bb5f41130055975ab0376dd94f59fdc53fe8c04a540f3dc6c526bec20,123,312,313,436,123,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
207,52,52,13,math:DigitalLearningGmbH/MATH-lighteval:train:2350,1b84c56c79f7cc05cb9275854abb6bc7331e8a10a9c31f9d5a8777ecd2be9832,math,2,1b84c56c79f7cc05cb9275854abb6bc7331e8a10a9c31f9d5a8777ecd2be9832,95779c452873609d6ef92f271dc406995cae7cfd8f8b2cab93033e1b2a22eae4,131,166,167,298,131,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
208,52,52,13,math:DigitalLearningGmbH/MATH-lighteval:train:2718,dce4f13a1b023e648428e368c02776546e67f2fad08c8b4b7642a5c688139501,math,2,dce4f13a1b023e648428e368c02776546e67f2fad08c8b4b7642a5c688139501,91f65a38f4e133c23949ad902249b42fd079a040f2b17d5305f6ffd4f8cb897b,270,342,343,613,270,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
209,53,53,14,math:DigitalLearningGmbH/MATH-lighteval:train:1098,875bc26ad891ed44c3eb36c1106684bdec60aa8a05fc21038fc3709b32c1587b,math,3,875bc26ad891ed44c3eb36c1106684bdec60aa8a05fc21038fc3709b32c1587b,eb213b8555a58a57ffaafd99e0bb3434f103e27933e1a379397f37e80b15a7ce,129,180,181,310,129,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
210,53,53,14,math:DigitalLearningGmbH/MATH-lighteval:train:221,59e35751286b8ee9d4159038a0a343b4ac3e31fbf918ac8a693f4ec0aac1e264,math,3,59e35751286b8ee9d4159038a0a343b4ac3e31fbf918ac8a693f4ec0aac1e264,ccc577b224488e9d094ebf17550922c0b24011b5ba24d704a06ebca8a9121236,116,134,135,251,116,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
211,53,53,14,math:DigitalLearningGmbH/MATH-lighteval:train:2786,e269622746ab5f23535a8dc6217bc5940abdc17a9528fb2fbc939ab145e6a3e3,math,3,e269622746ab5f23535a8dc6217bc5940abdc17a9528fb2fbc939ab145e6a3e3,f64b81b1e862547d7745b143d49215e7249f9063c1570ddef719ad14b1f4ada4,291,236,237,528,291,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
212,53,53,14,math:DigitalLearningGmbH/MATH-lighteval:train:4059,161189fb1f59d9a4ea42252bd6a80999e1da85e221ff051d680cdce11f7c4e60,math,3,161189fb1f59d9a4ea42252bd6a80999e1da85e221ff051d680cdce11f7c4e60,dae33af53ba885cdbeb194847e2c5388b0c2379e38f91ff60fa17c9ac4ee1958,131,484,485,616,131,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
213,54,54,14,math:DigitalLearningGmbH/MATH-lighteval:train:4172,a3ae18ace49d59cbd3b7b229ad8dd27ea28fef31e4f209dcf3d954a484893814,math,3,a3ae18ace49d59cbd3b7b229ad8dd27ea28fef31e4f209dcf3d954a484893814,5cf505b55ab53edda263a5edd0cb85347e5229785e82920f57236b84ff08cbc7,174,360,361,535,174,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
214,54,54,14,math:DigitalLearningGmbH/MATH-lighteval:train:6762,bd609a1cd6406b3a809fc00e9f743ebb3fc33f734c66f07bd4c242cd2db8efb0,math,3,bd609a1cd6406b3a809fc00e9f743ebb3fc33f734c66f07bd4c242cd2db8efb0,7e2b5d90231863de07509dceb5df9c0a7a54d536bc4d02e8741c80d4aa1f3ff1,201,496,497,698,201,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
215,54,54,14,math:DigitalLearningGmbH/MATH-lighteval:train:4910,5231112fc8d10fede54530fc6e1803546e902f4956a9a8be06bae710ea39eb0d,math,3,5231112fc8d10fede54530fc6e1803546e902f4956a9a8be06bae710ea39eb0d,1b2360e408dbcba278ebe4c3c60ef1d12e76466075f7e786a6c8588240d110ff,121,362,363,484,121,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
216,54,54,14,math:DigitalLearningGmbH/MATH-lighteval:train:6362,39af00394f10f132fcf899a82e5ac8df042367ca89c23885d3704769da450926,math,3,39af00394f10f132fcf899a82e5ac8df042367ca89c23885d3704769da450926,22dc21bfb223462fadf70148927f47b0f4556c81ca7e6a2eb271910b0e1ea67b,252,232,233,485,252,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
217,55,55,14,math:DigitalLearningGmbH/MATH-lighteval:train:383,cc7a2d96edd815d53121d7cd73d1256f6e72d188ac4171db57c1ebe4a2edd97c,math,3,cc7a2d96edd815d53121d7cd73d1256f6e72d188ac4171db57c1ebe4a2edd97c,c5696ee3bf14c0f8ac5ec33fb2984eed76331a4986ae4cd78afd3bc9794a23a4,120,220,221,341,120,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
218,55,55,14,math:DigitalLearningGmbH/MATH-lighteval:train:4577,9e433ffe3df526d7a3dd591ef01b98399eb939513467d12036a1c858069ea40c,math,3,9e433ffe3df526d7a3dd591ef01b98399eb939513467d12036a1c858069ea40c,c686938edc6470880186f744e0e97c38cf0d68a978d385e6b4a04c31e6745863,155,206,207,362,155,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
219,55,55,14,math:DigitalLearningGmbH/MATH-lighteval:train:4309,3fbda922a2a9f02378c393f139a012965a8f84ccb015e643e412cc0fda3ddc36,math,3,3fbda922a2a9f02378c393f139a012965a8f84ccb015e643e412cc0fda3ddc36,ae41b74c33b8ed17c9c299f1d10c16c056017303968079028ceb7bc23e486394,176,516,517,693,176,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
220,55,55,14,math:DigitalLearningGmbH/MATH-lighteval:train:1307,4c409b8475394424e44156422dafec572322a70fb3d8fbdddf95abc488c37e91,math,3,4c409b8475394424e44156422dafec572322a70fb3d8fbdddf95abc488c37e91,0812ec63f0a3d78de26ef2ea00577e54541de5ab204c786f144e2be0cd382cce,120,252,253,373,120,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
221,56,56,14,math:DigitalLearningGmbH/MATH-lighteval:train:6352,9aa68060926722810c98a44cc250e1539c648b4c054ac061414807a73a133242,math,3,9aa68060926722810c98a44cc250e1539c648b4c054ac061414807a73a133242,ef0ecd2ff4ff5aa7e490c927cc638fd202ad089ac522c50e698a58352d6186f0,257,274,275,532,257,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
222,56,56,14,math:DigitalLearningGmbH/MATH-lighteval:train:732,c86e5491f57047cbcc5ed15399471b9aeb36ed1bb8a7d0e505b8d2eaf420aacd,math,3,c86e5491f57047cbcc5ed15399471b9aeb36ed1bb8a7d0e505b8d2eaf420aacd,dea986d39d6fa2fb3c1f8860b182010f0092dd42195752bf74375c601cc65f29,145,214,215,360,145,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
223,56,56,14,math:DigitalLearningGmbH/MATH-lighteval:train:713,13102dab1cbec153e7b32023a2b22961702bd3b7ebba02a55e58635f83500a7b,math,3,13102dab1cbec153e7b32023a2b22961702bd3b7ebba02a55e58635f83500a7b,01def579054f3a632020a2ba5485a5700da71cc67dec0975e4838dc4cdc2f96b,131,276,277,408,131,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
224,56,56,14,math:DigitalLearningGmbH/MATH-lighteval:train:5412,ff3c1132aa6b469b39e675552974494fe235b70d5cc3a0473c1ac6d26c654535,math,3,ff3c1132aa6b469b39e675552974494fe235b70d5cc3a0473c1ac6d26c654535,46626fa99828ff5398679ab8b3fe590dc8d6d2580b09347e7bbb8a0cc4a608ba,114,84,85,199,114,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
225,57,57,15,math:DigitalLearningGmbH/MATH-lighteval:train:748,4f93eebbd4527a752e0596f86f2e2aaa8ca82bbb30dcd5366070a32ad5641367,math,3,4f93eebbd4527a752e0596f86f2e2aaa8ca82bbb30dcd5366070a32ad5641367,90b88e46fbd5593da1eb0e4d35fd49424d85f19c0db7ae4bcdc941e85c2df9a4,145,126,127,272,145,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
226,57,57,15,math:DigitalLearningGmbH/MATH-lighteval:train:210,e2ae9193158bdadedf240e734498377a4159cfa3bd3c21bc6ad71dd62ad6efad,math,3,e2ae9193158bdadedf240e734498377a4159cfa3bd3c21bc6ad71dd62ad6efad,5a90edf9c791d90458e507e3a95e8db0e541efe30891377e9e1c127b687140c6,133,262,263,396,133,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
227,57,57,15,math:DigitalLearningGmbH/MATH-lighteval:train:1564,090526bafad81a0a58390a51c81921b146e27bec4d849257c242b497b51f6a1c,math,3,090526bafad81a0a58390a51c81921b146e27bec4d849257c242b497b51f6a1c,be9f83a6e4c0a73811327c3939a777595e2e2cee0d9c663e6b04daff3d3c6399,146,274,275,421,146,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
228,57,57,15,math:DigitalLearningGmbH/MATH-lighteval:train:3730,decac1dd8c54f9b2662c837c42edb6f6e81b81aa5ab11b783594fdf6d587e3fe,math,3,decac1dd8c54f9b2662c837c42edb6f6e81b81aa5ab11b783594fdf6d587e3fe,7621c8fb7422caffc2a07be03bd832ce7f98b4b5cdeb571b49351dfe0b07233d,181,430,431,612,181,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
229,58,58,15,math:DigitalLearningGmbH/MATH-lighteval:train:5907,87b9f6ff024a51d00e175bc4467d590e783645e4ee93891f288ccde0a7ff780b,math,3,87b9f6ff024a51d00e175bc4467d590e783645e4ee93891f288ccde0a7ff780b,694cf70d12ff368df876fd11d0bf0e80a09b5e5e6d6b3276246f7a408c8af149,317,82,83,400,317,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
230,58,58,15,math:DigitalLearningGmbH/MATH-lighteval:train:2261,8b64bb5067380ecb788a0fdae35f58ab1b6d2a08ba0a77b9a82f1dd270ad55cf,math,3,8b64bb5067380ecb788a0fdae35f58ab1b6d2a08ba0a77b9a82f1dd270ad55cf,74573d1fdff0fcde030e5557ab18c0d0793d77ffca91670262806eddaabe4985,158,192,193,351,158,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
231,58,58,15,math:DigitalLearningGmbH/MATH-lighteval:train:6067,8f775fd2a7e3bc1a088b61e2fce875a5ee12fa5fed0ef0abe184be6d7e44c5a6,math,3,8f775fd2a7e3bc1a088b61e2fce875a5ee12fa5fed0ef0abe184be6d7e44c5a6,a4dbcf6f9c282432f3aa27451bf33b1169bd63b27aa36ac4603c72dbca06b801,125,346,347,472,125,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
232,58,58,15,math:DigitalLearningGmbH/MATH-lighteval:train:4373,d0919a049a29a3384797ab5a7918cfc6e5d9aa600fbc414bfee53433e7cc2527,math,3,d0919a049a29a3384797ab5a7918cfc6e5d9aa600fbc414bfee53433e7cc2527,10e66520c2501283c21bc6abe6b31190b3342cbb244880adfe6626c02dcea9ec,171,366,367,538,171,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
233,59,59,15,math:DigitalLearningGmbH/MATH-lighteval:train:478,44c9d97356084eb1ebe66e2983fc5c1acab2f19ff02f34089e107f40b3de08a2,math,3,44c9d97356084eb1ebe66e2983fc5c1acab2f19ff02f34089e107f40b3de08a2,3f420c32ddc9f8a5f076a2c1cb6a26dafa6efe1900ebff871236c9582a3e6a77,130,136,137,267,130,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
234,59,59,15,math:DigitalLearningGmbH/MATH-lighteval:train:4021,f6f07f3c9c71d82ec58fde6b027a8eabcebe34d9d439682c86b2d3adf85c238f,math,3,f6f07f3c9c71d82ec58fde6b027a8eabcebe34d9d439682c86b2d3adf85c238f,1d242cfe10cd1741384451eb4a209acf4836e68795a58f9ebc459313defe85d3,204,290,291,495,204,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
235,59,59,15,math:DigitalLearningGmbH/MATH-lighteval:train:5805,8e22306a409f183f203e8cdd6a1e90316f66b853e44793ecc06e72e1ca57b1c0,math,3,8e22306a409f183f203e8cdd6a1e90316f66b853e44793ecc06e72e1ca57b1c0,74f8c97ca2eebb00a53b61ae84021f2ee38d43888ca6ffdd0e84161dfa9b6034,126,368,369,495,126,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
236,59,59,15,math:DigitalLearningGmbH/MATH-lighteval:train:821,59316d15ca742997b574a7f7587e8ccd4bdc677f1074f0b2bb36da93a977e921,math,3,59316d15ca742997b574a7f7587e8ccd4bdc677f1074f0b2bb36da93a977e921,ea8833e6dd8a5f0b3637a17fe123531ceba09ee9c5a7e877d0100f9440a93abe,113,104,105,218,113,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
237,60,60,15,math:DigitalLearningGmbH/MATH-lighteval:train:5749,a4f6df7872c08e9351a603df121089dc852933ee6dbf27d2089ae434ba8bc67d,math,3,a4f6df7872c08e9351a603df121089dc852933ee6dbf27d2089ae434ba8bc67d,ca5c1c79066605b78575d59c2ce28f2399cdba1b587bb0a50093407a07e20eb1,131,252,253,384,131,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
238,60,60,15,math:DigitalLearningGmbH/MATH-lighteval:train:6202,37b01e1f694b0f54538b386dc7d8908c53c6d10e0293838d25ea8b63bb627df2,math,3,37b01e1f694b0f54538b386dc7d8908c53c6d10e0293838d25ea8b63bb627df2,eb4604fff10fecc09c9128fc7bdaa259965973995e905c8a0b00584304314aef,112,226,227,339,112,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
239,60,60,15,math:DigitalLearningGmbH/MATH-lighteval:train:1426,b0537b57b1f5e5f185fa0aff756f01f8a4d5fe8211db6858221228f58a3786fc,math,3,b0537b57b1f5e5f185fa0aff756f01f8a4d5fe8211db6858221228f58a3786fc,95017bcf09f10e11ae8b6246e0b2e44027a08c53860ed2664767457fbc818add,138,142,143,281,138,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
240,60,60,15,math:DigitalLearningGmbH/MATH-lighteval:train:2820,d75a7de3c41f9662f7b23ec1e72067f462011492d7c7c33dd4d4b9072484ab64,math,3,d75a7de3c41f9662f7b23ec1e72067f462011492d7c7c33dd4d4b9072484ab64,77ce436b19d7a5e5d4c2e723480b8e62507cd0d6655715ca8fb187b25893063a,161,158,159,320,161,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
241,61,61,16,math:DigitalLearningGmbH/MATH-lighteval:train:6229,7a82401153f4fbba96289d147dbbf9811cdb80fda0291efef592162e5339dc6f,math,3,7a82401153f4fbba96289d147dbbf9811cdb80fda0291efef592162e5339dc6f,2330b10de583e82fd38538a6ad9fc8ddf0fa9c78423bc08d2231227019c5f990,170,336,337,507,170,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
242,61,61,16,math:DigitalLearningGmbH/MATH-lighteval:train:5664,cc6b9a48cc5cf378fa8acd3a0fa13958ed2c1efe21aff1d4c0b775cedb3aa2b4,math,3,cc6b9a48cc5cf378fa8acd3a0fa13958ed2c1efe21aff1d4c0b775cedb3aa2b4,62069000fb09e4a68d8e12342f5d8aab102ca5b12c3de77703f796572ebe6172,125,398,399,524,125,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
243,61,61,16,math:DigitalLearningGmbH/MATH-lighteval:train:6739,7999d5c2a1a042d74486f3637a14df441ac031de2bf1342fe85ba34c6b526401,math,3,7999d5c2a1a042d74486f3637a14df441ac031de2bf1342fe85ba34c6b526401,d7d2662379f20785727579994be5dd57f7204bf250615637894e1b88c5fff9a4,113,322,323,436,113,True,False,23ca192e8ef99df9ba0c56885a1e9bdd6c46bf292dbc66e73f96b37859927f9d
