problem_id,dataset,domain,math_level,prompt_hash,target_hash,prompt_token_count,target_token_count,combined_token_count,active_label_token_count,ignored_label_token_count,eos_present,eos_position,target_cap,target_cap_margin,prompt_cap,prompt_cap_margin,combined_contract_cap,combined_cap_margin,model_context_length,model_context_margin,truncation,would_exceed_target_cap,would_exceed_prompt_cap,normalization_identity,validation_status
math:DigitalLearningGmbH/MATH-lighteval:train:732,math,math,3,c86e5491f57047cbcc5ed15399471b9aeb36ed1bb8a7d0e505b8d2eaf420aacd,dea986d39d6fa2fb3c1f8860b182010f0092dd42195752bf74375c601cc65f29,145,214,360,215,145,True,359,256,41,832,687,1088,728,131072,130712,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:713,math,math,3,13102dab1cbec153e7b32023a2b22961702bd3b7ebba02a55e58635f83500a7b,01def579054f3a632020a2ba5485a5700da71cc67dec0975e4838dc4cdc2f96b,131,276,408,277,131,True,407,256,-21,832,701,1088,680,131072,130664,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5412,math,math,3,ff3c1132aa6b469b39e675552974494fe235b70d5cc3a0473c1ac6d26c654535,46626fa99828ff5398679ab8b3fe590dc8d6d2580b09347e7bbb8a0cc4a608ba,114,84,199,85,114,True,198,256,171,832,718,1088,889,131072,130873,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:748,math,math,3,4f93eebbd4527a752e0596f86f2e2aaa8ca82bbb30dcd5366070a32ad5641367,90b88e46fbd5593da1eb0e4d35fd49424d85f19c0db7ae4bcdc941e85c2df9a4,145,126,272,127,145,True,271,256,129,832,687,1088,816,131072,130800,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:210,math,math,3,e2ae9193158bdadedf240e734498377a4159cfa3bd3c21bc6ad71dd62ad6efad,5a90edf9c791d90458e507e3a95e8db0e541efe30891377e9e1c127b687140c6,133,262,396,263,133,True,395,256,-7,832,699,1088,692,131072,130676,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1564,math,math,3,090526bafad81a0a58390a51c81921b146e27bec4d849257c242b497b51f6a1c,be9f83a6e4c0a73811327c3939a777595e2e2cee0d9c663e6b04daff3d3c6399,146,274,421,275,146,True,420,256,-19,832,686,1088,667,131072,130651,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:3730,math,math,3,decac1dd8c54f9b2662c837c42edb6f6e81b81aa5ab11b783594fdf6d587e3fe,7621c8fb7422caffc2a07be03bd832ce7f98b4b5cdeb571b49351dfe0b07233d,181,430,612,431,181,True,611,256,-175,832,651,1088,476,131072,130460,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5907,math,math,3,87b9f6ff024a51d00e175bc4467d590e783645e4ee93891f288ccde0a7ff780b,694cf70d12ff368df876fd11d0bf0e80a09b5e5e6d6b3276246f7a408c8af149,317,82,400,83,317,True,399,256,173,832,515,1088,688,131072,130672,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2261,math,math,3,8b64bb5067380ecb788a0fdae35f58ab1b6d2a08ba0a77b9a82f1dd270ad55cf,74573d1fdff0fcde030e5557ab18c0d0793d77ffca91670262806eddaabe4985,158,192,351,193,158,True,350,256,63,832,674,1088,737,131072,130721,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6067,math,math,3,8f775fd2a7e3bc1a088b61e2fce875a5ee12fa5fed0ef0abe184be6d7e44c5a6,a4dbcf6f9c282432f3aa27451bf33b1169bd63b27aa36ac4603c72dbca06b801,125,346,472,347,125,True,471,256,-91,832,707,1088,616,131072,130600,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:4373,math,math,3,d0919a049a29a3384797ab5a7918cfc6e5d9aa600fbc414bfee53433e7cc2527,10e66520c2501283c21bc6abe6b31190b3342cbb244880adfe6626c02dcea9ec,171,366,538,367,171,True,537,256,-111,832,661,1088,550,131072,130534,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:478,math,math,3,44c9d97356084eb1ebe66e2983fc5c1acab2f19ff02f34089e107f40b3de08a2,3f420c32ddc9f8a5f076a2c1cb6a26dafa6efe1900ebff871236c9582a3e6a77,130,136,267,137,130,True,266,256,119,832,702,1088,821,131072,130805,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4021,math,math,3,f6f07f3c9c71d82ec58fde6b027a8eabcebe34d9d439682c86b2d3adf85c238f,1d242cfe10cd1741384451eb4a209acf4836e68795a58f9ebc459313defe85d3,204,290,495,291,204,True,494,256,-35,832,628,1088,593,131072,130577,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5805,math,math,3,8e22306a409f183f203e8cdd6a1e90316f66b853e44793ecc06e72e1ca57b1c0,74f8c97ca2eebb00a53b61ae84021f2ee38d43888ca6ffdd0e84161dfa9b6034,126,368,495,369,126,True,494,256,-113,832,706,1088,593,131072,130577,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:821,math,math,3,59316d15ca742997b574a7f7587e8ccd4bdc677f1074f0b2bb36da93a977e921,ea8833e6dd8a5f0b3637a17fe123531ceba09ee9c5a7e877d0100f9440a93abe,113,104,218,105,113,True,217,256,151,832,719,1088,870,131072,130854,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5749,math,math,3,a4f6df7872c08e9351a603df121089dc852933ee6dbf27d2089ae434ba8bc67d,ca5c1c79066605b78575d59c2ce28f2399cdba1b587bb0a50093407a07e20eb1,131,252,384,253,131,True,383,256,3,832,701,1088,704,131072,130688,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6202,math,math,3,37b01e1f694b0f54538b386dc7d8908c53c6d10e0293838d25ea8b63bb627df2,eb4604fff10fecc09c9128fc7bdaa259965973995e905c8a0b00584304314aef,112,226,339,227,112,True,338,256,29,832,720,1088,749,131072,130733,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1426,math,math,3,b0537b57b1f5e5f185fa0aff756f01f8a4d5fe8211db6858221228f58a3786fc,95017bcf09f10e11ae8b6246e0b2e44027a08c53860ed2664767457fbc818add,138,142,281,143,138,True,280,256,113,832,694,1088,807,131072,130791,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2820,math,math,3,d75a7de3c41f9662f7b23ec1e72067f462011492d7c7c33dd4d4b9072484ab64,77ce436b19d7a5e5d4c2e723480b8e62507cd0d6655715ca8fb187b25893063a,161,158,320,159,161,True,319,256,97,832,671,1088,768,131072,130752,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6229,math,math,3,7a82401153f4fbba96289d147dbbf9811cdb80fda0291efef592162e5339dc6f,2330b10de583e82fd38538a6ad9fc8ddf0fa9c78423bc08d2231227019c5f990,170,336,507,337,170,True,506,256,-81,832,662,1088,581,131072,130565,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5664,math,math,3,cc6b9a48cc5cf378fa8acd3a0fa13958ed2c1efe21aff1d4c0b775cedb3aa2b4,62069000fb09e4a68d8e12342f5d8aab102ca5b12c3de77703f796572ebe6172,125,398,524,399,125,True,523,256,-143,832,707,1088,564,131072,130548,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6739,math,math,3,7999d5c2a1a042d74486f3637a14df441ac031de2bf1342fe85ba34c6b526401,d7d2662379f20785727579994be5dd57f7204bf250615637894e1b88c5fff9a4,113,322,436,323,113,True,435,256,-67,832,719,1088,652,131072,130636,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:438,math,math,3,00de1954ba4d980773df4146c54d28abd19f8a0d126911ca86a32dcf9a4af449,4a5608b6daaf8f1978e673b9b5f19e8a199f9ae8f979d3bd4fd5bf5462420086,278,260,539,261,278,True,538,256,-5,832,554,1088,549,131072,130533,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:4311,math,math,3,580f745b4e7550678e45d0ddd832fbf460d8d23785a66df1f43b7b696cfeb55f,93fe79c0732be04ccfa89f6b101cd5fbdac9efe49c7c10300b2014de19049948,124,608,733,609,124,True,732,256,-353,832,708,1088,355,131072,130339,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6192,math,math,3,299be4cb03f69417bac7ab0cf94cab3138e76fd73593469a45aa299d145a0e4a,040405bace453a9b589d912e77b821ad8a5a421de7c14674ca363f3f9a867a5a,135,102,238,103,135,True,237,256,153,832,697,1088,850,131072,130834,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:953,math,math,3,e2b5667cb6d1a73470d422587be32cef89f9ad7b7940f50c92c935e95a8d0494,5936544a1b69f64e7df2447289c528304d7aa9470eec485af800d04ca8753795,151,316,468,317,151,True,467,256,-61,832,681,1088,620,131072,130604,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:679,math,math,3,775b418556bb478203d468b61285f544c2c77e467d8e2c3bcb00367288550443,7c91495dabf5468028c646386682a963cef39c7e6e8c3992618eeb88bd6ac36d,166,144,311,145,166,True,310,256,111,832,666,1088,777,131072,130761,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:712,math,math,3,9e10db1f39e254f0696e48e4f6bb5b7e6f23454b9be8feeea1c4ce6d16879751,873832b5a088c81a29a6c9dd48ae37d83ff8c728786d4bb3bde0baac5162481f,204,236,441,237,204,True,440,256,19,832,628,1088,647,131072,130631,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:3681,math,math,3,ccf5db26eedf44bc07d504bfc1f71f2c655310a8ff1bf3d7171deb59cb16dc45,6a1a59aef78ed4b17616a6f293eb35aa3c83bf573603f62259cb533facd2b8bb,165,348,514,349,165,True,513,256,-93,832,667,1088,574,131072,130558,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1912,math,math,3,156803ff5f0c3849a269e4e222eb9fa9499db4d2809caa801515991f66e30667,3a3481037aff91db52f6499b3405d5eb35a4b3d97a4c9a7f0b9d46c5aae08408,113,126,240,127,113,True,239,256,129,832,719,1088,848,131072,130832,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1051,math,math,3,f3fc627c9a422c4d4fce9507017d9c9936b9704ac7ce1b7d007ebcaef6fbfc8e,11bb90d83b459b1fcc5b0e08d801d00229c8bfc1c836337e5b3705e4241688da,147,288,436,289,147,True,435,256,-33,832,685,1088,652,131072,130636,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:327,math,math,3,b2902232e3d003999eb8a11c1a8abd424ffb709614dea8b23350196fa160dbe0,b60d3286e40ad1e3be391ccbb0e711551011df073f4fffbe4a32c184b49655c9,129,208,338,209,129,True,337,256,47,832,703,1088,750,131072,130734,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:459,math,math,3,dc192da74f9ce658a6846c7aa8c21d8cf526d8e5dd79d54f75cc198cef73cb4b,9cf27db799f97a52a48a23c4181d0e06c6efc6a1ae165058787d642b785ea516,127,276,404,277,127,True,403,256,-21,832,705,1088,684,131072,130668,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5424,math,math,3,c11d1245e3d5bbd40de66020e62d82ee14f91f78d37d0dd45f5a66cf10df8a1e,f3901066e83c86d21314d15384bf6405fa2379ecbdf4a99beae93f41bbc29b57,149,196,346,197,149,True,345,256,59,832,683,1088,742,131072,130726,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6841,math,math,3,855b1f1d00a900c004c068d315bc9f7c51dcb10b1be1fd6eaaf622dd7ba4ff7e,fa63c8f7fc317dcc879612480f498afecd1a8e340503a6f40954e08892153646,118,462,581,463,118,True,580,256,-207,832,714,1088,507,131072,130491,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
