problem_id,domain,math_level,split,evaluation_mode,rendered_prompt_sha256,token_count,current_max_prompt_length,over_limit,prompt_plus_max_completion_length,tokenizer_truncation_occurred
gsm8k:test:1084,gsm8k,,test,final_pass1,4e39fa824d51cebb9db9ca5ba0c163bdfca1bb97eb204f8868601c834aee2c99,140,512,false,396,false
gsm8k:test:683,gsm8k,,test,baseline_pass1,bda0d180d9f90807bec257e0d82fce3a5c9e32a2cc5002d8e55e4557012bebb7,166,512,false,422,false
gsm8k:test:683,gsm8k,,test,final_pass1,bda0d180d9f90807bec257e0d82fce3a5c9e32a2cc5002d8e55e4557012bebb7,166,512,false,422,false
gsm8k:test:629,gsm8k,,test,baseline_pass1,0bdc00852918903b5820da2a8683f6a2175282daf8ab6d03b16c85898047ec89,162,512,false,418,false
gsm8k:test:629,gsm8k,,test,final_pass1,0bdc00852918903b5820da2a8683f6a2175282daf8ab6d03b16c85898047ec89,162,512,false,418,false
gsm8k:test:250,gsm8k,,test,baseline_pass1,4847ed77320872adba8e065de41c2065e02e0e308c116f3d5664a39ad338a8f2,162,512,false,418,false
gsm8k:test:250,gsm8k,,test,final_pass1,4847ed77320872adba8e065de41c2065e02e0e308c116f3d5664a39ad338a8f2,162,512,false,418,false
gsm8k:test:1033,gsm8k,,test,baseline_pass1,68ec10e014d4b85c64cea33bc1fbb8f697ca90784f9cd52fb534d20a8d7798ca,158,512,false,414,false
gsm8k:test:1033,gsm8k,,test,final_pass1,68ec10e014d4b85c64cea33bc1fbb8f697ca90784f9cd52fb534d20a8d7798ca,158,512,false,414,false
gsm8k:test:142,gsm8k,,test,baseline_pass1,b7ab04cea8b390735e2e34b45f4d51221b76b84f301f57d9f46fcf80ed2c81be,146,512,false,402,false
gsm8k:test:142,gsm8k,,test,final_pass1,b7ab04cea8b390735e2e34b45f4d51221b76b84f301f57d9f46fcf80ed2c81be,146,512,false,402,false
gsm8k:test:189,gsm8k,,test,baseline_pass1,d48c930fdf76e62767704148eea5c2007d2cf2e52b98417d2e49408afcf57997,168,512,false,424,false
gsm8k:test:189,gsm8k,,test,final_pass1,d48c930fdf76e62767704148eea5c2007d2cf2e52b98417d2e49408afcf57997,168,512,false,424,false
gsm8k:test:564,gsm8k,,test,baseline_pass1,2a30067aaffa8a9ada1f8de4bfd5bd3d108afb735345b69e88367c65bd0c56d5,159,512,false,415,false
gsm8k:test:564,gsm8k,,test,final_pass1,2a30067aaffa8a9ada1f8de4bfd5bd3d108afb735345b69e88367c65bd0c56d5,159,512,false,415,false
gsm8k:test:1201,gsm8k,,test,baseline_pass1,abfda0725fc051d2b0a0de6ae11c9d173b83473c92c59bdad125227473066405,147,512,false,403,false
gsm8k:test:1201,gsm8k,,test,final_pass1,abfda0725fc051d2b0a0de6ae11c9d173b83473c92c59bdad125227473066405,147,512,false,403,false
gsm8k:test:871,gsm8k,,test,baseline_pass1,c9767cda1a6c9795335d5d97d737943da3b13e0ca2ace22cc60f520c551c0872,161,512,false,417,false
gsm8k:test:871,gsm8k,,test,final_pass1,c9767cda1a6c9795335d5d97d737943da3b13e0ca2ace22cc60f520c551c0872,161,512,false,417,false
gsm8k:test:563,gsm8k,,test,baseline_pass1,e359a16db89ef3f3cd654dd7de27cff277b8e4d16ecb2d936b75ca86f043d933,149,512,false,405,false
gsm8k:test:563,gsm8k,,test,final_pass1,e359a16db89ef3f3cd654dd7de27cff277b8e4d16ecb2d936b75ca86f043d933,149,512,false,405,false
gsm8k:test:123,gsm8k,,test,baseline_pass1,dfdc8fc7527a82e1b2db41c5f3b6660c6b6af229a4d084a09c8b222971a43fe3,137,512,false,393,false
gsm8k:test:123,gsm8k,,test,final_pass1,dfdc8fc7527a82e1b2db41c5f3b6660c6b6af229a4d084a09c8b222971a43fe3,137,512,false,393,false
gsm8k:test:497,gsm8k,,test,baseline_pass1,d9d46aa08b7367771555b1a2774f6017a898c2a037dec51799dfa47969ee0359,160,512,false,416,false
gsm8k:test:497,gsm8k,,test,final_pass1,d9d46aa08b7367771555b1a2774f6017a898c2a037dec51799dfa47969ee0359,160,512,false,416,false
gsm8k:test:1292,gsm8k,,test,baseline_pass1,80be3873dd92cd71fce036e02b500646f6cb89dadcc9d540e7f2d66dc7f05f4b,146,512,false,402,false
gsm8k:test:1292,gsm8k,,test,final_pass1,80be3873dd92cd71fce036e02b500646f6cb89dadcc9d540e7f2d66dc7f05f4b,146,512,false,402,false
gsm8k:test:539,gsm8k,,test,baseline_pass1,5302813f4174bb07788ab64924fdeaeb5020f9c09fd52eef60abf4af71cc9c93,136,512,false,392,false
gsm8k:test:539,gsm8k,,test,final_pass1,5302813f4174bb07788ab64924fdeaeb5020f9c09fd52eef60abf4af71cc9c93,136,512,false,392,false
gsm8k:test:424,gsm8k,,test,baseline_pass1,d449eb8baec5869655bd6239a8c3b58d8ce32ec1bb2c4587bc96f8e3a6c63bdf,162,512,false,418,false
gsm8k:test:424,gsm8k,,test,final_pass1,d449eb8baec5869655bd6239a8c3b58d8ce32ec1bb2c4587bc96f8e3a6c63bdf,162,512,false,418,false
gsm8k:test:933,gsm8k,,test,baseline_pass1,64fd0d3c62ce78de8880fda98314d2fe4c341762720b05f49c3b004ddf44bf53,166,512,false,422,false
gsm8k:test:933,gsm8k,,test,final_pass1,64fd0d3c62ce78de8880fda98314d2fe4c341762720b05f49c3b004ddf44bf53,166,512,false,422,false
gsm8k:test:314,gsm8k,,test,baseline_pass1,d4d03c367ca2c7a8402898d8b0e58f4e4687bdd66a4ed3642132ee68cdb487c7,154,512,false,410,false
gsm8k:test:314,gsm8k,,test,final_pass1,d4d03c367ca2c7a8402898d8b0e58f4e4687bdd66a4ed3642132ee68cdb487c7,154,512,false,410,false
gsm8k:test:581,gsm8k,,test,baseline_pass1,62e03a3a8144508936a627340d7ef948082c514f253908948780af5827690c5a,149,512,false,405,false
gsm8k:test:581,gsm8k,,test,final_pass1,62e03a3a8144508936a627340d7ef948082c514f253908948780af5827690c5a,149,512,false,405,false
gsm8k:test:709,gsm8k,,test,baseline_pass1,bb62a3b91f3c80c33b6c2cbc1f740a69c36cdb788fd9ecd17c90014d81de5163,154,512,false,410,false
gsm8k:test:709,gsm8k,,test,final_pass1,bb62a3b91f3c80c33b6c2cbc1f740a69c36cdb788fd9ecd17c90014d81de5163,154,512,false,410,false
gsm8k:test:700,gsm8k,,test,baseline_pass1,24e2c0397e86bc5ac4d09a2d833d8aa9219131d8029eec4d61cdafc2d70e029f,182,512,false,438,false
gsm8k:test:700,gsm8k,,test,final_pass1,24e2c0397e86bc5ac4d09a2d833d8aa9219131d8029eec4d61cdafc2d70e029f,182,512,false,438,false
gsm8k:test:659,gsm8k,,test,baseline_pass1,0b922c811231078b2059b567d87611514072608231bde629fb344eb24696190e,162,512,false,418,false
gsm8k:test:659,gsm8k,,test,final_pass1,0b922c811231078b2059b567d87611514072608231bde629fb344eb24696190e,162,512,false,418,false
gsm8k:test:13,gsm8k,,test,baseline_pass1,31dc278d6b3b260c3001de33072b450033f00d4e989ab483cd90c1295745f57a,158,512,false,414,false
gsm8k:test:13,gsm8k,,test,final_pass1,31dc278d6b3b260c3001de33072b450033f00d4e989ab483cd90c1295745f57a,158,512,false,414,false
gsm8k:test:119,gsm8k,,test,baseline_pass1,baa91f27a7ac9cc8283fcfe3bf2e8272c24f9a499d6806da03c9e673489cf96c,183,512,false,439,false
gsm8k:test:119,gsm8k,,test,final_pass1,baa91f27a7ac9cc8283fcfe3bf2e8272c24f9a499d6806da03c9e673489cf96c,183,512,false,439,false
gsm8k:test:641,gsm8k,,test,baseline_pass1,77b71e29ee73b93efad3f21bade17752bd3c2d0f83ae87d54b90b273cec01a35,148,512,false,404,false
gsm8k:test:641,gsm8k,,test,final_pass1,77b71e29ee73b93efad3f21bade17752bd3c2d0f83ae87d54b90b273cec01a35,148,512,false,404,false
gsm8k:test:308,gsm8k,,test,baseline_pass1,84599429c75ba117bf8afe282541f1c19bb20e14e51f63312a62d2a9e9c9ea9a,154,512,false,410,false
gsm8k:test:308,gsm8k,,test,final_pass1,84599429c75ba117bf8afe282541f1c19bb20e14e51f63312a62d2a9e9c9ea9a,154,512,false,410,false
gsm8k:test:1115,gsm8k,,test,baseline_pass1,742d39d7d894dd5850026c1de74e9a87c749427b5c423dd201b069006106c38a,166,512,false,422,false
gsm8k:test:1115,gsm8k,,test,final_pass1,742d39d7d894dd5850026c1de74e9a87c749427b5c423dd201b069006106c38a,166,512,false,422,false
gsm8k:test:390,gsm8k,,test,baseline_pass1,012c00a229593834ba4ccb04f3934e4526affd2a78c5fb3f07611d7e223fd4e0,170,512,false,426,false
gsm8k:test:390,gsm8k,,test,final_pass1,012c00a229593834ba4ccb04f3934e4526affd2a78c5fb3f07611d7e223fd4e0,170,512,false,426,false
gsm8k:test:857,gsm8k,,test,baseline_pass1,069f00d20b1aeeece88afe7dbf86476ee5fcb07b64169cf0c215e8792663cb69,181,512,false,437,false
gsm8k:test:857,gsm8k,,test,final_pass1,069f00d20b1aeeece88afe7dbf86476ee5fcb07b64169cf0c215e8792663cb69,181,512,false,437,false
gsm8k:test:75,gsm8k,,test,baseline_pass1,87f3da04f9c4b704ab752ddd48054c9b2c407b17a559a3885f0abb58ec178cd2,166,512,false,422,false
gsm8k:test:75,gsm8k,,test,final_pass1,87f3da04f9c4b704ab752ddd48054c9b2c407b17a559a3885f0abb58ec178cd2,166,512,false,422,false
gsm8k:test:975,gsm8k,,test,baseline_pass1,2d0145ed403d9b0f51b498445cacead51f650cd57a074394a0492fbf853b981d,145,512,false,401,false
gsm8k:test:975,gsm8k,,test,final_pass1,2d0145ed403d9b0f51b498445cacead51f650cd57a074394a0492fbf853b981d,145,512,false,401,false
gsm8k:test:233,gsm8k,,test,baseline_pass1,c4127500519948f1ce4f396e7fdabd6b700e30441f4caf0d1337a5d8cdbc7117,152,512,false,408,false
gsm8k:test:233,gsm8k,,test,final_pass1,c4127500519948f1ce4f396e7fdabd6b700e30441f4caf0d1337a5d8cdbc7117,152,512,false,408,false
gsm8k:test:841,gsm8k,,test,baseline_pass1,9929eb3e68c77b1752b53248e8403918414764f95f15ff434d468aa44814d4b7,155,512,false,411,false
gsm8k:test:841,gsm8k,,test,final_pass1,9929eb3e68c77b1752b53248e8403918414764f95f15ff434d468aa44814d4b7,155,512,false,411,false
gsm8k:test:828,gsm8k,,test,baseline_pass1,e7679b495614d694b0eeff2900310b8cf4017dffcf3d4590c57dc615e23287a0,144,512,false,400,false
gsm8k:test:828,gsm8k,,test,final_pass1,e7679b495614d694b0eeff2900310b8cf4017dffcf3d4590c57dc615e23287a0,144,512,false,400,false
gsm8k:test:989,gsm8k,,test,baseline_pass1,497725cada5649dda7ebdd9649722d193e018968271545e3a31a38ae052ace18,136,512,false,392,false
gsm8k:test:989,gsm8k,,test,final_pass1,497725cada5649dda7ebdd9649722d193e018968271545e3a31a38ae052ace18,136,512,false,392,false
gsm8k:test:576,gsm8k,,test,baseline_pass1,8230e0d43fc0e3cdd6539ab38f77c0a9101933e488498f353136626c9d9127d9,189,512,false,445,false
gsm8k:test:576,gsm8k,,test,final_pass1,8230e0d43fc0e3cdd6539ab38f77c0a9101933e488498f353136626c9d9127d9,189,512,false,445,false
gsm8k:test:325,gsm8k,,test,baseline_pass1,5c18fb7a26a0d4ab77e1235a4244df666c1b1c91b914aab15c68b6e53fc8eabc,179,512,false,435,false
gsm8k:test:325,gsm8k,,test,final_pass1,5c18fb7a26a0d4ab77e1235a4244df666c1b1c91b914aab15c68b6e53fc8eabc,179,512,false,435,false
gsm8k:test:304,gsm8k,,test,baseline_pass1,9d136bf195cae0746b00bb6cf02c0115f3e9f6008b00ac158d6e1e600f5e5aaf,159,512,false,415,false
gsm8k:test:304,gsm8k,,test,final_pass1,9d136bf195cae0746b00bb6cf02c0115f3e9f6008b00ac158d6e1e600f5e5aaf,159,512,false,415,false
gsm8k:test:974,gsm8k,,test,baseline_pass1,f0f0855dd79761e3feb38a7c907941dff7ce8e824bec381a176f119acb99af6c,162,512,false,418,false
gsm8k:test:974,gsm8k,,test,final_pass1,f0f0855dd79761e3feb38a7c907941dff7ce8e824bec381a176f119acb99af6c,162,512,false,418,false
gsm8k:test:601,gsm8k,,test,baseline_pass1,99c9e83057e60e96c0d46943cadf25e1286f08d5be90151ffd2c95ff85100c27,203,512,false,459,false
gsm8k:test:601,gsm8k,,test,final_pass1,99c9e83057e60e96c0d46943cadf25e1286f08d5be90151ffd2c95ff85100c27,203,512,false,459,false
math:HuggingFaceH4/MATH-500:test:410,math500,2,test,baseline_pass1,953458ed5c9859053fd1ccd6ea5ce1e29dcdfae8daad6de68a06c4a40a588a5a,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:410,math500,2,test,final_pass1,953458ed5c9859053fd1ccd6ea5ce1e29dcdfae8daad6de68a06c4a40a588a5a,135,512,false,391,false
math:HuggingFaceH4/MATH-500:test:167,math500,1,test,baseline_pass1,8a2761cd580e90ac3c46ea37c29f2388043e28fbbfdcfe9476ab242e2d6c59c9,177,512,false,433,false
math:HuggingFaceH4/MATH-500:test:167,math500,1,test,final_pass1,8a2761cd580e90ac3c46ea37c29f2388043e28fbbfdcfe9476ab242e2d6c59c9,177,512,false,433,false
math:HuggingFaceH4/MATH-500:test:170,math500,5,test,baseline_pass1,fdc64736f6d705dd8f56c092950e080c45e2ee4a58f7fa6063ee1b81af3ca711,144,512,false,400,false
math:HuggingFaceH4/MATH-500:test:170,math500,5,test,final_pass1,fdc64736f6d705dd8f56c092950e080c45e2ee4a58f7fa6063ee1b81af3ca711,144,512,false,400,false
math:HuggingFaceH4/MATH-500:test:24,math500,5,test,baseline_pass1,fae90b01b7ec87949f2701f6aba76fd505d8965cb8fc7395b700f29f66df98af,203,512,false,459,false
math:HuggingFaceH4/MATH-500:test:24,math500,5,test,final_pass1,fae90b01b7ec87949f2701f6aba76fd505d8965cb8fc7395b700f29f66df98af,203,512,false,459,false
math:HuggingFaceH4/MATH-500:test:250,math500,4,test,baseline_pass1,845ed70fbee1558f4440b3729027dba485aeb92c3c0ea0131670e524f0b6a8f2,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:250,math500,4,test,final_pass1,845ed70fbee1558f4440b3729027dba485aeb92c3c0ea0131670e524f0b6a8f2,169,512,false,425,false
math:HuggingFaceH4/MATH-500:test:386,math500,3,test,baseline_pass1,8ed843b4942d35ddd6c7336357cc004e2c578a062186a00fe7371c453c7ffe46,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:386,math500,3,test,final_pass1,8ed843b4942d35ddd6c7336357cc004e2c578a062186a00fe7371c453c7ffe46,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:313,math500,5,test,baseline_pass1,5b16eab5ba8455a06b2eaebb7ed3d823682c3db0790bfdc2a82a53eb93fc11ba,143,512,false,399,false
math:HuggingFaceH4/MATH-500:test:313,math500,5,test,final_pass1,5b16eab5ba8455a06b2eaebb7ed3d823682c3db0790bfdc2a82a53eb93fc11ba,143,512,false,399,false
math:HuggingFaceH4/MATH-500:test:72,math500,2,test,baseline_pass1,4af178e7a6610c23a604b77a2245ba51781e598f523703746d9b5ce13ea35de6,134,512,false,390,false
math:HuggingFaceH4/MATH-500:test:72,math500,2,test,final_pass1,4af178e7a6610c23a604b77a2245ba51781e598f523703746d9b5ce13ea35de6,134,512,false,390,false
math:HuggingFaceH4/MATH-500:test:416,math500,3,test,baseline_pass1,394bb98841d0be1d7f62a7298ea5107e070b4b091c32a89d2d77d9a244f406b4,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:416,math500,3,test,final_pass1,394bb98841d0be1d7f62a7298ea5107e070b4b091c32a89d2d77d9a244f406b4,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:52,math500,5,test,baseline_pass1,5f6b573ecc3b0062929cee3d70c580b5f05d32ffcbc029ff399be905202bd0db,130,512,false,386,false
math:HuggingFaceH4/MATH-500:test:52,math500,5,test,final_pass1,5f6b573ecc3b0062929cee3d70c580b5f05d32ffcbc029ff399be905202bd0db,130,512,false,386,false
math:HuggingFaceH4/MATH-500:test:440,math500,3,test,baseline_pass1,e4c64d19fb29494a75ad73bf5d2b6d75fdc42d4b3635110288e165acf9bbea70,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:440,math500,3,test,final_pass1,e4c64d19fb29494a75ad73bf5d2b6d75fdc42d4b3635110288e165acf9bbea70,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:156,math500,3,test,baseline_pass1,3518ced3c122a01c5d772ab5ae907f71fea9987c44691e6d3c9a7543c10c3b24,294,512,false,550,false
math:HuggingFaceH4/MATH-500:test:156,math500,3,test,final_pass1,3518ced3c122a01c5d772ab5ae907f71fea9987c44691e6d3c9a7543c10c3b24,294,512,false,550,false
math:HuggingFaceH4/MATH-500:test:262,math500,1,test,baseline_pass1,c6052e5a8a38e9ace1e6bd95cd0e3a06ae704533a87d03d65cd4d928347d3122,125,512,false,381,false
math:HuggingFaceH4/MATH-500:test:262,math500,1,test,final_pass1,c6052e5a8a38e9ace1e6bd95cd0e3a06ae704533a87d03d65cd4d928347d3122,125,512,false,381,false
math:HuggingFaceH4/MATH-500:test:391,math500,5,test,baseline_pass1,47a7918a82aee4df816c62570b9256b8401e25aa37c30107210be815a217d15e,186,512,false,442,false
math:HuggingFaceH4/MATH-500:test:391,math500,5,test,final_pass1,47a7918a82aee4df816c62570b9256b8401e25aa37c30107210be815a217d15e,186,512,false,442,false
math:HuggingFaceH4/MATH-500:test:437,math500,3,test,baseline_pass1,9a5b4d1993a2c0d02b3f7877f47d147d6a480f712a87bd701c89a22f6acd2c33,197,512,false,453,false
math:HuggingFaceH4/MATH-500:test:437,math500,3,test,final_pass1,9a5b4d1993a2c0d02b3f7877f47d147d6a480f712a87bd701c89a22f6acd2c33,197,512,false,453,false
math:HuggingFaceH4/MATH-500:test:499,math500,4,test,baseline_pass1,23a0b223b14192795f9de963e22a25c6861a002afdf2bcbc5e07a0476dda3187,158,512,false,414,false
math:HuggingFaceH4/MATH-500:test:499,math500,4,test,final_pass1,23a0b223b14192795f9de963e22a25c6861a002afdf2bcbc5e07a0476dda3187,158,512,false,414,false
math:HuggingFaceH4/MATH-500:test:86,math500,1,test,baseline_pass1,80abc03675435db3ec2507b4cddfa84f5b958b0a2fa87d106ecc784c3d96fb98,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:86,math500,1,test,final_pass1,80abc03675435db3ec2507b4cddfa84f5b958b0a2fa87d106ecc784c3d96fb98,138,512,false,394,false
math:HuggingFaceH4/MATH-500:test:134,math500,4,test,baseline_pass1,9336318ed4b16ceaa19d35f5aac6aead4ffff9afdf81dff546f70a08a191e5c2,217,512,false,473,false
math:HuggingFaceH4/MATH-500:test:134,math500,4,test,final_pass1,9336318ed4b16ceaa19d35f5aac6aead4ffff9afdf81dff546f70a08a191e5c2,217,512,false,473,false
math:HuggingFaceH4/MATH-500:test:105,math500,3,test,baseline_pass1,bc8222c4f159e3ed0403a7762a6577cf144d240b9d3947c839ca38329ef4ae55,415,512,false,671,false
math:HuggingFaceH4/MATH-500:test:105,math500,3,test,final_pass1,bc8222c4f159e3ed0403a7762a6577cf144d240b9d3947c839ca38329ef4ae55,415,512,false,671,false
math:HuggingFaceH4/MATH-500:test:448,math500,5,test,baseline_pass1,8975afd02fa5b3c53d9bf028903e36f20fd5f28a8bd62b4ef07acafed205b130,154,512,false,410,false
math:HuggingFaceH4/MATH-500:test:448,math500,5,test,final_pass1,8975afd02fa5b3c53d9bf028903e36f20fd5f28a8bd62b4ef07acafed205b130,154,512,false,410,false
math:HuggingFaceH4/MATH-500:test:198,math500,3,test,baseline_pass1,354e183cb3956533543ad2021ed2d6b7f8c54de6e0352fc15720525003f79d92,129,512,false,385,false
math:HuggingFaceH4/MATH-500:test:198,math500,3,test,final_pass1,354e183cb3956533543ad2021ed2d6b7f8c54de6e0352fc15720525003f79d92,129,512,false,385,false
math:HuggingFaceH4/MATH-500:test:434,math500,5,test,baseline_pass1,e3557717ed2872b04bc207d12e0f484d94637903c558a948c9e71aa34ac27d69,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:434,math500,5,test,final_pass1,e3557717ed2872b04bc207d12e0f484d94637903c558a948c9e71aa34ac27d69,136,512,false,392,false
math:HuggingFaceH4/MATH-500:test:371,math500,5,test,baseline_pass1,2379caedb6cf0af93bf74074b8fe010e7f3652011b37878922a41e71ae38082c,165,512,false,421,false
math:HuggingFaceH4/MATH-500:test:371,math500,5,test,final_pass1,2379caedb6cf0af93bf74074b8fe010e7f3652011b37878922a41e71ae38082c,165,512,false,421,false
math:HuggingFaceH4/MATH-500:test:144,math500,1,test,baseline_pass1,08179b285935d055e77f1acf99474b414f9de3bfc8e68832435c8b6f66da7201,150,512,false,406,false
math:HuggingFaceH4/MATH-500:test:144,math500,1,test,final_pass1,08179b285935d055e77f1acf99474b414f9de3bfc8e68832435c8b6f66da7201,150,512,false,406,false
math:HuggingFaceH4/MATH-500:test:163,math500,5,test,baseline_pass1,0d942c6584d3015b050f364d9a0453953c24c18af880e6930825d76d9566dcb8,171,512,false,427,false
math:HuggingFaceH4/MATH-500:test:163,math500,5,test,final_pass1,0d942c6584d3015b050f364d9a0453953c24c18af880e6930825d76d9566dcb8,171,512,false,427,false
math:HuggingFaceH4/MATH-500:test:201,math500,4,test,baseline_pass1,4cdb66fbff0a1d4615ebce4e0b18799d084ed414793d0c590501249ea207ea40,174,512,false,430,false
math:HuggingFaceH4/MATH-500:test:201,math500,4,test,final_pass1,4cdb66fbff0a1d4615ebce4e0b18799d084ed414793d0c590501249ea207ea40,174,512,false,430,false
math:HuggingFaceH4/MATH-500:test:482,math500,5,test,baseline_pass1,647c29ff360f11a0b70a805e2bb6e60674f2ad78e5ea6311f10ebd2d6a03819b,154,512,false,410,false
math:HuggingFaceH4/MATH-500:test:482,math500,5,test,final_pass1,647c29ff360f11a0b70a805e2bb6e60674f2ad78e5ea6311f10ebd2d6a03819b,154,512,false,410,false
math:HuggingFaceH4/MATH-500:test:23,math500,5,test,baseline_pass1,22536956da2f5affe95143a2c86db76006874fbca14704a9584a6f6e588ddfe8,129,512,false,385,false
math:HuggingFaceH4/MATH-500:test:23,math500,5,test,final_pass1,22536956da2f5affe95143a2c86db76006874fbca14704a9584a6f6e588ddfe8,129,512,false,385,false
math:HuggingFaceH4/MATH-500:test:365,math500,5,test,baseline_pass1,e7122d709b636e30cfe9621c40161b353554213eaeb971f33ec68f44a3d33b71,156,512,false,412,false
math:HuggingFaceH4/MATH-500:test:365,math500,5,test,final_pass1,e7122d709b636e30cfe9621c40161b353554213eaeb971f33ec68f44a3d33b71,156,512,false,412,false
math:HuggingFaceH4/MATH-500:test:461,math500,4,test,baseline_pass1,a3f8b3afff258566282717978658265a2c6e06864e833f1a5848207f2f60d174,199,512,false,455,false
math:HuggingFaceH4/MATH-500:test:461,math500,4,test,final_pass1,a3f8b3afff258566282717978658265a2c6e06864e833f1a5848207f2f60d174,199,512,false,455,false
math:HuggingFaceH4/MATH-500:test:27,math500,2,test,baseline_pass1,f7e02c2933274a134aa66e7077abe6afb97d16e97d6bbea4d15eddf450c3d0e4,181,512,false,437,false
math:HuggingFaceH4/MATH-500:test:27,math500,2,test,final_pass1,f7e02c2933274a134aa66e7077abe6afb97d16e97d6bbea4d15eddf450c3d0e4,181,512,false,437,false
math:HuggingFaceH4/MATH-500:test:215,math500,4,test,baseline_pass1,7c2e2582688c346214b9b90c728610a581ec756e2608f859abbc7192cdef469c,132,512,false,388,false
math:HuggingFaceH4/MATH-500:test:215,math500,4,test,final_pass1,7c2e2582688c346214b9b90c728610a581ec756e2608f859abbc7192cdef469c,132,512,false,388,false
math:HuggingFaceH4/MATH-500:test:271,math500,4,test,baseline_pass1,a3af2ddad7b189b2da5b8d7e7b3ab13ffca85b028a9c0bb03f91aab5e38a9d8b,132,512,false,388,false
math:HuggingFaceH4/MATH-500:test:271,math500,4,test,final_pass1,a3af2ddad7b189b2da5b8d7e7b3ab13ffca85b028a9c0bb03f91aab5e38a9d8b,132,512,false,388,false
math:HuggingFaceH4/MATH-500:test:345,math500,3,test,baseline_pass1,9784027ed9027f6d9b7978a0642de37fc9b4edb9fde4c3ccfa33c50f6779487c,134,512,false,390,false
math:HuggingFaceH4/MATH-500:test:345,math500,3,test,final_pass1,9784027ed9027f6d9b7978a0642de37fc9b4edb9fde4c3ccfa33c50f6779487c,134,512,false,390,false
math:HuggingFaceH4/MATH-500:test:393,math500,3,test,baseline_pass1,02534ae463b7eeab8d3798b884aa7bc9c1ad2f1181c2f8ee5e9552d957fd864f,182,512,false,438,false
math:HuggingFaceH4/MATH-500:test:393,math500,3,test,final_pass1,02534ae463b7eeab8d3798b884aa7bc9c1ad2f1181c2f8ee5e9552d957fd864f,182,512,false,438,false
math:HuggingFaceH4/MATH-500:test:382,math500,5,test,baseline_pass1,3a55432602825aad1914caaa2e4ecd1cb9046beebeceadcc49296c10dbbb8598,275,512,false,531,false
math:HuggingFaceH4/MATH-500:test:382,math500,5,test,final_pass1,3a55432602825aad1914caaa2e4ecd1cb9046beebeceadcc49296c10dbbb8598,275,512,false,531,false
math:HuggingFaceH4/MATH-500:test:476,math500,2,test,baseline_pass1,59638c470390063c21c4c18cee4f403b23511e69069fb3d701dd5ff4639c9643,163,512,false,419,false
math:HuggingFaceH4/MATH-500:test:476,math500,2,test,final_pass1,59638c470390063c21c4c18cee4f403b23511e69069fb3d701dd5ff4639c9643,163,512,false,419,false
math:HuggingFaceH4/MATH-500:test:95,math500,2,test,baseline_pass1,d96c7d487bfebf81b8ab669fdcd6dcff6bf3f454566b8feee343649a6dae67f9,180,512,false,436,false
math:HuggingFaceH4/MATH-500:test:95,math500,2,test,final_pass1,d96c7d487bfebf81b8ab669fdcd6dcff6bf3f454566b8feee343649a6dae67f9,180,512,false,436,false
math:HuggingFaceH4/MATH-500:test:63,math500,5,test,baseline_pass1,9f12805203844f7a5862d5f44750b349f23b436a536efc79ad3ef7393d935428,189,512,false,445,false
math:HuggingFaceH4/MATH-500:test:63,math500,5,test,final_pass1,9f12805203844f7a5862d5f44750b349f23b436a536efc79ad3ef7393d935428,189,512,false,445,false
math:HuggingFaceH4/MATH-500:test:164,math500,2,test,baseline_pass1,3107bac4a93fe7e648ffeea9b5f9d6f2debc8ec4d8d9a5569aa7d766cbd49f95,123,512,false,379,false
math:HuggingFaceH4/MATH-500:test:164,math500,2,test,final_pass1,3107bac4a93fe7e648ffeea9b5f9d6f2debc8ec4d8d9a5569aa7d766cbd49f95,123,512,false,379,false
math:HuggingFaceH4/MATH-500:test:93,math500,4,test,baseline_pass1,9f69d238a817b8b6fae1147246c8f30fec0105e3bece63b0b534d1f245fa6c83,143,512,false,399,false
math:HuggingFaceH4/MATH-500:test:93,math500,4,test,final_pass1,9f69d238a817b8b6fae1147246c8f30fec0105e3bece63b0b534d1f245fa6c83,143,512,false,399,false
math:HuggingFaceH4/MATH-500:test:390,math500,5,test,baseline_pass1,a4cdf52e45e1c885516a90afac820cd1e092bf27fefed3bcd0294b9939375bc6,182,512,false,438,false
math:HuggingFaceH4/MATH-500:test:390,math500,5,test,final_pass1,a4cdf52e45e1c885516a90afac820cd1e092bf27fefed3bcd0294b9939375bc6,182,512,false,438,false
math:HuggingFaceH4/MATH-500:test:79,math500,1,test,baseline_pass1,596df626ca2018677f9b3efadc1d7f0cb8268dea7b20f5b1eceabd6e2682437a,122,512,false,378,false
math:HuggingFaceH4/MATH-500:test:79,math500,1,test,final_pass1,596df626ca2018677f9b3efadc1d7f0cb8268dea7b20f5b1eceabd6e2682437a,122,512,false,378,false
