problem_id,domain,math500_level,rendered_prompt_sha256,base_pass1,ppo_pass1,grpo_pass1,base_to_grpo_pass1_delta,ppo_to_grpo_pass1_delta,base_pass4,ppo_pass4,grpo_pass4,base_status,ppo_status,grpo_status,base_format_valid,ppo_format_valid,grpo_format_valid,base_parseable,ppo_parseable,grpo_parseable,base_truncated,ppo_truncated,grpo_truncated
math:HuggingFaceH4/MATH-500:test:50,math500,5,61424ff2e41022ae391fe2df1c8c2a4f82942e041d5b129f36b6b5b4aea3388e,0,0,0,0,0,,,,format_error,wrong_answer,wrong_answer,False,True,True,False,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:51,math500,2,a1ca52d890a2cc8416e3198cc11758c48988b678816a48f938f5cd2c9254b67d,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:52,math500,5,5f6b573ecc3b0062929cee3d70c580b5f05d32ffcbc029ff399be905202bd0db,0,0,0,0,0,0,0,0,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:53,math500,2,0e12fad7c21822208948cf99bd560efde9689a0853ae2b6d4cf7f0b9eaad3442,0,1,1,1,0,,,,wrong_answer,verified_pass,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:58,math500,1,58814170cc7d756ce9871d69521b0aada50a70452db70d0941bc3667559963a6,0,0,0,0,0,,,,format_error,wrong_answer,wrong_answer,False,True,True,False,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:6,math500,3,aa86480045093888a781f4b85a1bb962c2e3737a84a8f3c64e3c2c815cf668ce,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:62,math500,5,7b52c8762c97c94fc9c34a58e0a03096ce3170d77c505de11f4e8af3841f3ce9,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:63,math500,5,9f12805203844f7a5862d5f44750b349f23b436a536efc79ad3ef7393d935428,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:64,math500,4,6ebc80d06036a67775104bbee802147b7f3eee74f989eefa5e979bcec215fcbe,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,True,False
math:HuggingFaceH4/MATH-500:test:65,math500,1,c67f8f53f26020d030c54f8badfa842952e789e5d5b9a0d34d04f95122d0ad8b,0,1,1,1,0,,,,format_error,verified_pass,verified_pass,False,True,True,False,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:70,math500,2,9c080d2bafaad64db184b55ea834c9603ba83ebf2c45b864eb78f864e93d88ff,1,0,1,0,1,,,,verified_pass,wrong_answer,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:72,math500,2,4af178e7a6610c23a604b77a2245ba51781e598f523703746d9b5ce13ea35de6,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:74,math500,2,127c601d20716bca78ab0f9033c059cfa2d250605ca29f52cc5da515998b9b99,0,1,0,0,-1,,,,format_error,verified_pass,wrong_answer,False,True,True,False,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:77,math500,1,664109a397f9dbd5fd82fe76151758624a275e2343db80f95f4ccd21d741f81c,0,0,0,0,0,,,,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:78,math500,4,70ba2ce87943e00c8040c362357da58429ffc66089427253a01da5d90a0cc23a,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:79,math500,1,596df626ca2018677f9b3efadc1d7f0cb8268dea7b20f5b1eceabd6e2682437a,0,0,0,0,0,0,0,0,format_error,format_error,wrong_answer,False,False,True,False,False,True,True,True,False
math:HuggingFaceH4/MATH-500:test:8,math500,3,f312dd7c7357d34ad25395342501123b60aea84915516601fc67be505c2cdc7c,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:80,math500,5,6c1a211af47d48d3c8f001a2122277e5fa987eb46f2b5eba12ea351e4fc0ae96,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,False
math:HuggingFaceH4/MATH-500:test:84,math500,4,c6de7ded439779413b40c56e3a80703fcb406c39abf3fcff7b31d92f033f2dff,0,0,0,0,0,0,0,1,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:86,math500,1,80abc03675435db3ec2507b4cddfa84f5b958b0a2fa87d106ecc784c3d96fb98,1,1,1,0,0,1,1,1,verified_pass,verified_pass,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:87,math500,1,a6713c91f64bf4e5be218b70aaee59ce283a486c0854d8c11fd6c73385e0ed0e,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:9,math500,5,d2799cd751cdf70ecc7e7ef94ac399482556e150db76ccf64fe8d01fe9196041,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:93,math500,4,9f69d238a817b8b6fae1147246c8f30fec0105e3bece63b0b534d1f245fa6c83,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:94,math500,5,396cf39f173a1a9c84ff558b17a97a738508f264f295a1add5ef282c64dc4e9a,0,0,0,0,0,,,,wrong_answer,format_error,format_error,True,False,False,True,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:95,math500,2,d96c7d487bfebf81b8ab669fdcd6dcff6bf3f454566b8feee343649a6dae67f9,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:97,math500,1,d62785c6f9d7d7d47a93479b77808e19ddad2ca53763422746ab32320f97d366,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
